fold,method,macro_f1,weighted_f1,accuracy,log_loss,brier_score,ece,roc_auc_macro_ovr,recall_normal,precision_normal,f1_normal,recall_analysis,precision_analysis,f1_analysis,recall_backdoor,precision_backdoor,f1_backdoor,recall_dos,precision_dos,f1_dos,recall_exploits,precision_exploits,f1_exploits,recall_fuzzers,precision_fuzzers,f1_fuzzers,recall_generic,precision_generic,f1_generic,recall_reconnaissance,precision_reconnaissance,f1_reconnaissance,recall_shellcode,precision_shellcode,f1_shellcode,recall_worms,precision_worms,f1_worms
1,cal_knn,0.530757,0.854438,0.861298,0.463217,0.01876,0.047867,0.951731,0.975946,0.938776,0.957,0.051471,1.0,0.097902,0.008547,1.0,0.016949,0.468215,0.444832,0.456224,0.756963,0.63085,0.688176,0.525578,0.773998,0.626044,0.97245,0.993236,0.982733,0.792561,0.848392,0.819527,0.266667,0.37037,0.310078,0.333333,0.375,0.352941
2,p_weighted,0.614886,0.881722,0.884854,0.306147,0.014935,0.031957,0.981976,0.984459,0.965412,0.974843,0.051852,1.0,0.098592,0.034188,0.666667,0.065041,0.589242,0.459048,0.51606,0.753819,0.667728,0.708166,0.661171,0.873638,0.752698,0.981717,0.99383,0.987737,0.796853,0.919142,0.85364,0.586667,0.536585,0.56051,0.666667,0.6,0.631579
2,p_stack,0.594388,0.877893,0.863901,0.409364,0.018491,0.020218,0.970814,0.946757,0.983022,0.964549,0.57037,0.190123,0.285185,0.632479,0.205556,0.310273,0.638142,0.446536,0.525415,0.59389,0.872032,0.706574,0.711459,0.763717,0.736662,0.981187,0.994895,0.987994,0.839771,0.848266,0.843997,0.853333,0.216949,0.345946,0.777778,0.14,0.237288
2,p_final,0.614886,0.881722,0.884854,0.306147,0.014935,0.031957,0.981976,0.984459,0.965412,0.974843,0.051852,1.0,0.098592,0.034188,0.666667,0.065041,0.589242,0.459048,0.51606,0.753819,0.667728,0.708166,0.661171,0.873638,0.752698,0.981717,0.99383,0.987737,0.796853,0.919142,0.85364,0.586667,0.536585,0.56051,0.666667,0.6,0.631579
2,base_random_forest,0.60183,0.878695,0.866391,0.404067,0.018821,0.036441,0.973775,0.960541,0.976374,0.968392,0.096296,0.064677,0.077381,0.282051,0.069915,0.112054,0.635697,0.444444,0.523139,0.646002,0.832176,0.727365,0.703215,0.757549,0.729372,0.970058,0.99782,0.983743,0.832618,0.860947,0.846545,0.693333,0.396947,0.504854,0.666667,0.461538,0.545455
2,cal_random_forest,0.603121,0.87891,0.88121,0.328219,0.015892,0.028052,0.980869,0.979324,0.965752,0.972491,0.051852,1.0,0.098592,0.034188,0.285714,0.061069,0.606357,0.446847,0.514523,0.745283,0.664131,0.702371,0.648805,0.88427,0.748455,0.980392,0.992489,0.986404,0.804006,0.903537,0.850871,0.573333,0.511905,0.540881,0.555556,0.555556,0.555556
2,base_extra_trees,0.60752,0.880475,0.86712,0.394625,0.018846,0.041549,0.975032,0.962703,0.9779,0.970242,0.081481,0.052885,0.06414,0.324786,0.067257,0.111437,0.575795,0.44518,0.502132,0.633872,0.856189,0.728446,0.71723,0.76652,0.741056,0.980657,0.997037,0.988779,0.839771,0.844604,0.842181,0.786667,0.395973,0.526786,0.666667,0.545455,0.6
2,cal_extra_trees,0.611088,0.879246,0.881453,0.317259,0.015445,0.026621,0.981731,0.976757,0.967993,0.972355,0.051852,1.0,0.098592,0.008547,0.05,0.014599,0.605134,0.451231,0.516971,0.750674,0.666268,0.705957,0.659522,0.858369,0.745921,0.983042,0.991713,0.987359,0.788269,0.922948,0.850309,0.6,0.511364,0.552147,0.666667,0.666667,0.666667
2,base_xgboost,0.619112,0.878167,0.882546,0.303903,0.015158,0.011676,0.980509,0.987432,0.956789,0.971869,0.066667,0.9,0.124138,0.034188,0.8,0.065574,0.55868,0.456543,0.502474,0.726864,0.705011,0.715771,0.67601,0.746133,0.709343,0.981452,0.993029,0.987207,0.806867,0.927632,0.863045,0.573333,0.597222,0.585034,0.666667,0.666667,0.666667
2,cal_xgboost,0.615651,0.879644,0.883518,0.29938,0.015011,0.004792,0.971647,0.985946,0.959621,0.972605,0.059259,1.0,0.111888,0.034188,0.8,0.065574,0.574572,0.458984,0.510315,0.755615,0.671189,0.710904,0.637263,0.859844,0.732008,0.981717,0.992765,0.98721,0.802575,0.928808,0.86109,0.573333,0.573333,0.573333,0.666667,0.6,0.631579
2,base_knn,0.522289,0.843016,0.847382,2.22458,0.020864,0.041959,0.866488,0.963514,0.929596,0.946251,0.088889,0.114286,0.1,0.034188,0.129032,0.054054,0.435208,0.432564,0.433882,0.709344,0.648993,0.677828,0.512778,0.651309,0.573801,0.974563,0.992713,0.983554,0.772532,0.818182,0.794702,0.4,0.384615,0.392157,0.222222,0.333333,0.266667
2,cal_knn,0.525912,0.844145,0.852059,0.494129,0.020247,0.049677,0.946053,0.968919,0.9254,0.94666,0.051852,1.0,0.098592,0.025641,1.0,0.05,0.432763,0.434356,0.433558,0.753369,0.622494,0.681707,0.482275,0.726708,0.579782,0.974563,0.991642,0.983028,0.755365,0.84345,0.796981,0.346667,0.481481,0.403101,0.222222,0.4,0.285714
3,p_weighted,0.630828,0.881679,0.884854,0.307529,0.014889,0.033869,0.98194,0.988514,0.964658,0.97644,0.081481,1.0,0.150685,0.008547,1.0,0.016949,0.580171,0.455331,0.510226,0.756623,0.662343,0.706351,0.653751,0.874311,0.748113,0.975093,0.99621,0.985538,0.804006,0.928926,0.861963,0.578947,0.586667,0.582781,0.625,1.0,0.769231
3,p_stack,0.607503,0.879625,0.864509,0.400971,0.018304,0.023449,0.983247,0.950811,0.986678,0.968412,0.762963,0.182948,0.295129,0.581197,0.21519,0.314088,0.625459,0.455843,0.527348,0.582398,0.869886,0.697687,0.723825,0.770852,0.746599,0.974033,0.997017,0.985391,0.845494,0.879464,0.862144,0.881579,0.219672,0.351706,1.0,0.195122,0.326531
3,p_final,0.630828,0.881679,0.884854,0.307529,0.014889,0.033869,0.98194,0.988514,0.964658,0.97644,0.081481,1.0,0.150685,0.008547,1.0,0.016949,0.580171,0.455331,0.510226,0.756623,0.662343,0.706351,0.653751,0.874311,0.748113,0.975093,0.99621,0.985538,0.804006,0.928926,0.861963,0.578947,0.586667,0.582781,0.625,1.0,0.769231
3,base_random_forest,0.638531,0.883067,0.870217,0.58427,0.018008,0.034398,0.958923,0.978919,0.971958,0.975426,0.140741,0.072519,0.095718,0.264957,0.059615,0.097331,0.592411,0.445262,0.508403,0.648855,0.815923,0.722861,0.678483,0.851086,0.755046,0.966349,0.998084,0.98196,0.831187,0.887023,0.858198,0.644737,0.544444,0.590361,0.75,0.857143,0.8
3,cal_random_forest,0.626218,0.881048,0.882181,0.344169,0.015654,0.029913,0.975437,0.983784,0.967056,0.975348,0.066667,1.0,0.125,0.042735,0.075758,0.054645,0.629131,0.456483,0.529079,0.735519,0.667482,0.69985,0.648805,0.890271,0.750596,0.975093,0.995671,0.985274,0.808298,0.906902,0.854766,0.565789,0.581081,0.573333,0.625,0.833333,0.714286
3,base_extra_trees,0.618525,0.879699,0.864084,0.409975,0.019183,0.043833,0.97424,0.962432,0.980452,0.971358,0.125926,0.061818,0.082927,0.299145,0.060034,0.1,0.571603,0.446036,0.501073,0.627301,0.835526,0.716594,0.723001,0.784436,0.752467,0.969528,0.998091,0.983602,0.851216,0.873715,0.862319,0.697368,0.348684,0.464912,0.75,0.75,0.75
3,cal_extra_trees,0.604066,0.880555,0.882485,0.320343,0.015471,0.026527,0.981594,0.981757,0.967763,0.97471,0.059259,0.5,0.10596,0.025641,0.088235,0.039735,0.589963,0.462572,0.518558,0.759317,0.658746,0.705465,0.64798,0.893182,0.751075,0.974828,0.994862,0.984743,0.81402,0.908946,0.858868,0.578947,0.488889,0.53012,0.5,0.666667,0.571429
3,base_xgboost,0.618147,0.877172,0.88121,0.300867,0.015124,0.012802,0.982329,0.989595,0.95613,0.972575,0.088889,1.0,0.163265,0.025641,0.6,0.04918,0.560588,0.453915,0.501643,0.708128,0.719106,0.713575,0.700742,0.698439,0.699588,0.975358,0.994865,0.985015,0.801144,0.942761,0.866203,0.552632,0.575342,0.563758,0.5,1.0,0.666667
3,cal_xgboost,0.628104,0.878837,0.883092,0.294686,0.014923,0.00602,0.983017,0.98973,0.957386,0.973289,0.088889,1.0,0.163265,0.017094,1.0,0.033613,0.567931,0.457594,0.506827,0.749439,0.686266,0.716463,0.635614,0.797311,0.707339,0.977477,0.993269,0.98531,0.802575,0.944444,0.867749,0.565789,0.589041,0.577181,0.75,0.75,0.75
3,base_knn,0.491712,0.844898,0.848233,2.238323,0.020709,0.039992,0.861632,0.970946,0.933359,0.951782,0.125926,0.120567,0.123188,0.025641,0.075,0.038217,0.467564,0.429213,0.447569,0.678042,0.643923,0.660542,0.542457,0.675565,0.601738,0.968203,0.994015,0.98094,0.771102,0.817906,0.793814,0.25,0.44186,0.319328,0.0,0.0,0.0
3,cal_knn,0.491052,0.845836,0.853152,0.493496,0.02012,0.047154,0.945107,0.975676,0.926591,0.9505,0.051852,0.636364,0.09589,0.017094,1.0,0.033613,0.463892,0.42252,0.44224,0.738213,0.62202,0.675154,0.49629,0.745973,0.59604,0.966879,0.994549,0.980519,0.752504,0.867987,0.80613,0.25,0.487179,0.330435,0.0,0.0,0.0
4,p_weighted,0.617004,0.882271,0.885522,0.309275,0.014876,0.0341,0.981231,0.988108,0.965408,0.976626,0.074074,1.0,0.137931,0.017241,0.5,0.033333,0.572127,0.457031,0.508143,0.763808,0.666797,0.712013,0.653465,0.874172,0.747875,0.977213,0.995412,0.986228,0.795422,0.925125,0.855385,0.618421,0.559524,0.5875,0.555556,0.714286,0.625
4,p_stack,0.608829,0.881223,0.86712,0.407996,0.018262,0.018384,0.973964,0.958378,0.98418,0.971108,0.62963,0.185185,0.286195,0.62069,0.213018,0.317181,0.643032,0.446141,0.52679,0.587786,0.870925,0.701877,0.69802,0.800378,0.745703,0.978272,0.995685,0.986902,0.831187,0.878971,0.854412,0.894737,0.209231,0.339152,0.777778,0.233333,0.358974
4,p_final,0.617004,0.882271,0.885522,0.309275,0.014876,0.0341,0.981231,0.988108,0.965408,0.976626,0.074074,1.0,0.137931,0.017241,0.5,0.033333,0.572127,0.457031,0.508143,0.763808,0.666797,0.712013,0.653465,0.874172,0.747875,0.977213,0.995412,0.986228,0.795422,0.925125,0.855385,0.618421,0.559524,0.5875,0.555556,0.714286,0.625
4,base_random_forest,0.601668,0.883352,0.872161,0.408211,0.017723,0.028803,0.973212,0.980541,0.968112,0.974287,0.118519,0.068966,0.087193,0.310345,0.072289,0.117264,0.602689,0.449818,0.515152,0.652896,0.826136,0.72937,0.665842,0.83975,0.742752,0.974033,0.997287,0.985523,0.81402,0.897476,0.853713,0.671053,0.515152,0.582857,0.333333,0.6,0.428571
4,cal_random_forest,0.607823,0.879525,0.881696,0.32493,0.015571,0.027331,0.971539,0.982973,0.967931,0.975394,0.066667,1.0,0.125,0.017241,0.111111,0.029851,0.616137,0.446018,0.517454,0.743601,0.66613,0.702737,0.640264,0.868981,0.737292,0.978802,0.992211,0.985461,0.79113,0.920133,0.850769,0.592105,0.542169,0.566038,0.555556,0.625,0.588235
4,base_extra_trees,0.602394,0.88056,0.864266,0.741751,0.017805,0.030256,0.943495,0.977838,0.977178,0.977508,0.103704,0.034913,0.052239,0.336207,0.064892,0.108787,0.452323,0.417607,0.434272,0.634037,0.834022,0.720408,0.700495,0.843098,0.76521,0.973238,0.996473,0.984718,0.828326,0.875946,0.851471,0.697368,0.464912,0.557895,0.666667,0.5,0.571429
4,cal_extra_trees,0.614298,0.883377,0.885097,0.341319,0.015235,0.032973,0.964778,0.985811,0.971113,0.978407,0.074074,1.0,0.137931,0.025862,0.12,0.042553,0.603912,0.452381,0.517277,0.745397,0.662939,0.701754,0.668317,0.90604,0.769231,0.978007,0.993272,0.985581,0.802575,0.916667,0.855835,0.592105,0.478723,0.529412,0.555556,0.714286,0.625
4,base_xgboost,0.60043,0.876046,0.880602,0.305508,0.015302,0.01099,0.981472,0.988243,0.955573,0.971634,0.074074,0.909091,0.136986,0.017241,0.4,0.033058,0.530562,0.448811,0.486275,0.724742,0.703881,0.714159,0.683993,0.722125,0.702542,0.978272,0.994076,0.986111,0.792561,0.926421,0.854279,0.644737,0.671233,0.657718,0.333333,0.75,0.461538
4,cal_xgboost,0.611245,0.877589,0.881574,0.301197,0.015162,0.005643,0.982687,0.987297,0.957787,0.972318,0.074074,0.833333,0.136054,0.017241,0.4,0.033058,0.556235,0.449605,0.497268,0.747194,0.675599,0.709595,0.639439,0.833333,0.723623,0.978802,0.992744,0.985724,0.795422,0.922056,0.854071,0.644737,0.583333,0.6125,0.555556,0.625,0.588235
4,base_knn,0.515563,0.84554,0.848415,2.106937,0.020397,0.039455,0.845275,0.967838,0.936332,0.951824,0.111111,0.085227,0.096463,0.017241,0.076923,0.028169,0.443765,0.425557,0.43447,0.684329,0.661171,0.672551,0.533003,0.656504,0.588342,0.969793,0.992946,0.981233,0.808298,0.788006,0.798023,0.421053,0.484848,0.450704,0.111111,0.25,0.153846
4,cal_knn,0.499513,0.846372,0.85382,0.48186,0.019779,0.048156,0.936421,0.973243,0.92977,0.95101,0.051852,0.7,0.096552,0.017241,0.4,0.033058,0.433985,0.418632,0.42617,0.748541,0.628109,0.683057,0.492574,0.723636,0.586156,0.968998,0.99402,0.98135,0.779685,0.841049,0.809206,0.355263,0.54,0.428571,0.0,0.0,0.0
