feature,consensus_score,rank,selected
state,0.4778943006923121,1,True
service,0.4778943006923121,2,True
proto,0.4778943006923121,3,True
load_per_pkt,0.4778943006923121,4,True
rate_per_pkt,0.4778943006923121,5,True
win_ratio,0.4778943006923121,6,True
tcp_setup_ratio,0.4778943006923121,7,True
dst_loss_rate,0.4778943006923121,8,True
src_loss_rate,0.4778943006923121,9,True
loss_rate,0.4778943006923121,10,True
bytes_per_pkt_total,0.4778943006923121,11,True
pkt_size_asym,0.4778943006923121,12,True
mean_pkt_dst,0.4778943006923121,13,True
mean_pkt_src,0.4778943006923121,14,True
jit_ratio,0.4778943006923121,15,True
inter_pkt_ratio,0.4778943006923121,16,True
ttl_diff,0.4778943006923121,17,True
load_ratio,0.4778943006923121,18,True
pkt_ratio,0.4778943006923121,19,True
byte_ratio,0.4778943006923121,20,True
ct_srv_dst,0.4778943006923121,21,True
ct_src_ltm,0.4778943006923121,22,True
ct_dst_src_ltm,0.4778943006923121,23,True
ct_state_ttl,0.4778943006923121,24,True
ct_dst_ltm,0.4778943006923121,25,True
ct_src_dport_ltm,0.4778943006923121,26,True
ct_dst_sport_ltm,0.4778943006923121,27,True
dttl,0.4778943006923121,28,True
sttl,0.4778943006923121,29,True
rate,0.4778943006923121,30,True
dbytes,0.4778943006923121,31,True
ct_srv_src,0.4778943006923121,32,True
dmean,0.4778943006923121,33,True
ackdat,0.4778943006923121,34,True
smean,0.4778943006923121,35,True
swin,0.4778943006923121,36,True
tcprtt,0.4778943006923121,37,True
synack,0.4778943006923121,38,True
dloss,0.4778943006923121,39,True
sinpkt,0.4778943006923121,40,True
dinpkt,0.4778943006923121,41,True
sjit,0.4778943006923121,42,True
djit,0.4778943006923121,43,True
spkts,0.4778943006923121,44,True
dpkts,0.4778943006923121,45,True
dur,0.4778943006923121,46,True
sload,0.4778943006923121,47,True
sbytes,0.4778943006923121,48,True
sloss,0.4778943006923121,49,True
dload,0.4778943006923121,50,True
is_sm_ips_ports,0.0,51,False
is_ftp_login,0.0,52,False
ct_ftp_cmd,0.0,53,False
ct_flw_http_mthd,0.0,54,False
stcpb,0.0,55,False
response_body_len,0.0,56,False
dtcpb,0.0,57,False
dwin,0.0,58,False
trans_depth,0.0,59,False
